price , bedrooms , zipcode , city , building_type
$3995 , 3br , 94030 , MILLBRAE , house 
$4500 , 3br , 94030 , MILLBRAE , house 
$4500 , 4br , 94030 , MILLBRAE , house 
$4500 , 4br , 94030 , MILLBRAE , house 
$5500 , 5br , 94030 , MILLBRAE , house 
$5700 , 3br , 94030 , MILLBRAE , house 
$3000 , 1br , 94019 , HALF MOON BAY , house 
$3800 , 3br , 94019 , HALF MOON BAY , house 
$5600 , 4br , 94019 , HALF MOON BAY , house 
$3600 , 2br , 94019 , HALF MOON BAY , house 
$2945 , 5br , 94513 , BRENTWOOD , house 
$2405 , 4br , 94513 , BRENTWOOD , house 
$1800 , 2br , 94513 , BRENTWOOD , house 
$2405 , 4br , 94513 , BRENTWOOD , house 
$2400 , 3br , 94513 , BRENTWOOD , house 
$1700 , 2br , 94513 , BRENTWOOD , house 
$2100 , 3br , 94513 , BRENTWOOD , house 
$1800 , 2br , 94513 , BRENTWOOD , house 
$1995 , 3br , 94513 , BRENTWOOD , house 
$2470 , 3br , 94513 , BRENTWOOD , house 
$1805 , 3br , 94513 , BRENTWOOD , house 
$1690 , 3br , 94513 , BRENTWOOD , house 
$2450 , 3br , 94513 , BRENTWOOD , house 
$2400 , 3br , 94513 , BRENTWOOD , house 
$1995 , 3br , 94513 , BRENTWOOD , house 
$1805 , 3br , 94513 , BRENTWOOD , house 
$2470 , 3br , 94513 , BRENTWOOD , house 
$2350 , 3br , 94513 , BRENTWOOD , house 
$2550 , 4br , 94513 , BRENTWOOD , house 
$1805 , 3br , 94513 , BRENTWOOD , house 
$2470 , 3br , 94513 , BRENTWOOD , house 
$3000 , 3br , 94513 , BRENTWOOD , house 
$1995 , 3br , 94513 , BRENTWOOD , house 
$1805 , 3br , 94513 , BRENTWOOD , house 
$1805 , 3br , 94513 , BRENTWOOD , house 
$2095 , 4br , 94565 , PITTSBURG , house 
$2295 , 4br , 94565 , PITTSBURG , house 
$1900 , 3br , 94565 , PITTSBURG , house 
$2400 , 4br , 94565 , PITTSBURG , house 
$2250 , 4br , 94565 , PITTSBURG , house 
$1707 , 3br , 94565 , PITTSBURG , house 
$1895 , 3br , 94565 , PITTSBURG , house 
$2320 , 3br , 94565 , PITTSBURG , house 
$2390 , 4br , 94565 , PITTSBURG , house 
$2320 , 3br , 94565 , PITTSBURG , house 
$2895 , 5br , 94565 , PITTSBURG , house 
$2450 , 3br , 94565 , PITTSBURG , house 
$2250 , 3br , 94565 , PITTSBURG , house 
$1600 , 2br , 94565 , PITTSBURG , house 
$1575 , 1br , 94565 , PITTSBURG , house 
$2320 , 3br , 94565 , PITTSBURG , house 
$2390 , 4br , 94565 , PITTSBURG , house 
$2320 , 3br , 94565 , PITTSBURG , house 
$1995 , 3br , 94565 , PITTSBURG , house 
$1595 , 2br , 94565 , PITTSBURG , house 
$2300 , 3br , 94565 , PITTSBURG , house 
$2200 , 3br , 94565 , PITTSBURG , house 
$2250 , 4br , 94565 , PITTSBURG , house 
$2500 , 3br , 94565 , PITTSBURG , house 
$2300 , 3br , 94565 , PITTSBURG , house 
$3300 , 5br , 94565 , PITTSBURG , house 
$1775 , 3br , 94565 , PITTSBURG , house 
$2053 , 3br , 94565 , PITTSBURG , house 
$2450 , 4br , 94565 , PITTSBURG , house 
$4100 , 3br , 94002 , BELMONT , house 
$4800 , 3br , 94002 , BELMONT , house 
$4800 , 3br , 94002 , BELMONT , house 
$5875 , 4br , 94002 , BELMONT , house 
$3975 , 2br , 94002 , BELMONT , house 
$4950 , 4br , 94002 , BELMONT , house 
$5895 , 3br , 94002 , BELMONT , house 
$5900 , 4br , 94002 , BELMONT , house 
$3950 , 3br , 94002 , BELMONT , house 
$4795 , 3br , 94002 , BELMONT , house 
$2995 , 3br , 94546 , CASTRO VALLEY , house 
$2975 , 2br , 94546 , CASTRO VALLEY , house 
$2975 , 2br , 94546 , CASTRO VALLEY , house 
$4300 , 5br , 94546 , CASTRO VALLEY , house 
$1895 , 3br , 94546 , CASTRO VALLEY , house 
$3195 , 3br , 94546 , CASTRO VALLEY , house 
$3195 , 3br , 94546 , CASTRO VALLEY , house 
$3195 , 3br , 94546 , CASTRO VALLEY , house 
$3195 , 3br , 94546 , CASTRO VALLEY , house 
$2750 , 3br , 94546 , CASTRO VALLEY , house 
$3095 , 2br , 94546 , CASTRO VALLEY , house 
$3100 , 3br , 94552 , CASTRO VALLEY , house 
$3300 , 3br , 94552 , CASTRO VALLEY , house 
$2000 , 3br , 94509 , ANTIOCH , house 
$2000 , 3br , 94509 , ANTIOCH , house 
$2100 , 4br , 94509 , ANTIOCH , house 
$2195 , 6br , 94509 , ANTIOCH , house 
$1857 , 3br , 94509 , ANTIOCH , house 
$2295 , 3br , 94509 , ANTIOCH , house 
$1780 , 4br , 94509 , ANTIOCH , house 
$1780 , 4br , 94509 , ANTIOCH , house 
$1780 , 4br , 94509 , ANTIOCH , house 
$1895 , 3br , 94509 , ANTIOCH , house 
$1550 , 2br , 94509 , ANTIOCH , house 
$2200 , 5br , 94509 , ANTIOCH , house 
$2100 , 3br , 94509 , ANTIOCH , house 
$2100 , 3br , 94509 , ANTIOCH , house 
$1995 , 4br , 94509 , ANTIOCH , house 
$1995 , 3br , 94509 , ANTIOCH , house 
$1975 , 3br , 94509 , ANTIOCH , house 
$1780 , 4br , 94509 , ANTIOCH , house 
$1780 , 4br , 94509 , ANTIOCH , house 
$2300 , 3br , 94509 , ANTIOCH , house 
$1900 , 3br , 94509 , ANTIOCH , house 
$2500 , 4br , 94509 , ANTIOCH , house 
$2400 , 4br , 94509 , ANTIOCH , house 
$2400 , 4br , 94509 , ANTIOCH , house 
$2300 , 3br , 94509 , ANTIOCH , house 
$2350 , 4br , 94509 , ANTIOCH , house 
$2225 , 4br , 94509 , ANTIOCH , house 
$2350 , 4br , 94509 , ANTIOCH , house 
$2295 , 4br , 94509 , ANTIOCH , house 
$2150 , 3br , 94509 , ANTIOCH , house 
$1975 , 3br , 94509 , ANTIOCH , house 
$2500 , 5br , 94509 , ANTIOCH , house 
$2150 , 3br , 94509 , ANTIOCH , house 
$2295 , 4br , 94509 , ANTIOCH , house 
$1550 , 3br , 94509 , ANTIOCH , house 
$2700 , 5br , 94531 , ANTIOCH , house 
$2400 , 4br , 94531 , ANTIOCH , house 
$2100 , 3br , 94531 , ANTIOCH , house 
$1740 , 4br , 94531 , ANTIOCH , house 
$2300 , 3br , 94531 , ANTIOCH , house 
$1960 , 4br , 94531 , ANTIOCH , house 
$1700 , 3br , 94531 , ANTIOCH , house 
$2000 , 3br , 94531 , ANTIOCH , house 
$2350 , 3br , 94531 , ANTIOCH , house 
$700 , 5br , 94531 , ANTIOCH , house 
$850 , 4br , 94531 , ANTIOCH , house 
$850 , 4br , 94531 , ANTIOCH , house 
$1700 , 3br , 94531 , ANTIOCH , house 
$2000 , 3br , 94531 , ANTIOCH , house 
$1740 , 4br , 94531 , ANTIOCH , house 
$1740 , 4br , 94531 , ANTIOCH , house 
$2571 , 4br , 94531 , ANTIOCH , house 
$2475 , 4br , 94531 , ANTIOCH , house 
$2350 , 3br , 94531 , ANTIOCH , house 
$4350 , 4br , 94526 , DANVILLE , house 
$2800 , 3br , 94526 , DANVILLE , house 
$3800 , 3br , 94526 , DANVILLE , house 
$4700 , 4br , 94526 , DANVILLE , house 
$3395 , 3br , 94526 , DANVILLE , house 
$4800 , 4br , 94526 , DANVILLE , house 
$6300 , 4br , 94526 , DANVILLE , house 
$6895 , 3br , 94526 , DANVILLE , house 
$3792 , 4br , 94526 , DANVILLE , house 
$4000 , 3br , 94526 , DANVILLE , house 
$5300 , 5br , 94506 , DANVILLE , house 
$8500 , 4br , 94506 , DANVILLE , house 
$2950 , 3br , 94591 , VALLEJO , house 
$2900 , 5br , 94591 , VALLEJO , house 
$1695 , 3br , 94591 , VALLEJO , house 
$2700 , 3br , 94591 , VALLEJO , house 
$2500 , 3br , 94591 , VALLEJO , house 
$2875 , 4br , 94591 , VALLEJO , house 
$2295 , 3br , 94591 , VALLEJO , house 
$2295 , 3br , 94591 , VALLEJO , house 
$2650 , 4br , 94591 , VALLEJO , house 
$2200 , 3br , 94591 , VALLEJO , house 
$2000 , 3br , 94589 , VALLEJO , house 
$2000 , 3br , 94589 , VALLEJO , house 
$2000 , 3br , 94589 , VALLEJO , house 
$2195 , 3br , 94589 , VALLEJO , house 
$2050 , 4br , 94589 , VALLEJO , house 
$1895 , 3br , 94589 , VALLEJO , house 
$1950 , 4br , 94589 , VALLEJO , house 
$1950 , 4br , 94589 , VALLEJO , house 
$1950 , 4br , 94589 , VALLEJO , house 
$1950 , 4br , 94589 , VALLEJO , house 
$1975 , 3br , 94589 , VALLEJO , house 
$2295 , 3br , 94589 , VALLEJO , house 
$2160 , 4br , 94589 , VALLEJO , house 
$2200 , 3br , 94589 , VALLEJO , house 
$2025 , 4br , 94589 , VALLEJO , house 
$2000 , 3br , 94589 , VALLEJO , house 
$1775 , 3br , 94589 , VALLEJO , house 
$750 , 1br , 94590 , VALLEJO , house 
$750 , 1br , 94590 , VALLEJO , house 
$750 , 1br , 94590 , VALLEJO , house 
$750 , 1br , 94590 , VALLEJO , house 
$1875 , 2br , 94590 , VALLEJO , house 
$1725 , 3br , 94590 , VALLEJO , house 
$1895 , 3br , 94590 , VALLEJO , house 
$900 , 2br , 94590 , VALLEJO , house 
$900 , 2br , 94590 , VALLEJO , house 
$1800 , 3br , 94590 , VALLEJO , house 
$1700 , 2br , 94590 , VALLEJO , house 
$1700 , 2br , 94590 , VALLEJO , house 
$1700 , 2br , 94590 , VALLEJO , house 
$2400 , 2br , 94590 , VALLEJO , house 
$2075 , 4br , 94590 , VALLEJO , house 
$4850 , 3br , 94960 , SAN ANSELMO , house 
$6900 , 4br , 94960 , SAN ANSELMO , house 
$6599 , 3br , 94960 , SAN ANSELMO , house 
$7500 , 4br , 94960 , SAN ANSELMO , house 
$6900 , 4br , 94960 , SAN ANSELMO , house 
$4500 , 3br , 94960 , SAN ANSELMO , house 
$6599 , 3br , 94960 , SAN ANSELMO , house 
$14000 , 8br , 94301 , PALO ALTO , house 
$5500 , 3br , 94301 , PALO ALTO , house 
$2950 , 1br , 94301 , PALO ALTO , house 
$13400 , 4br , 94301 , PALO ALTO , house 
$8800 , 4br , 94301 , PALO ALTO , house 
$8400 , 3br , 94301 , PALO ALTO , house 
$12500 , 4br , 94301 , PALO ALTO , house 
$6500 , 2br , 94301 , PALO ALTO , house 
$11000 , 5br , 94301 , PALO ALTO , house 
$6900 , 3br , 94301 , PALO ALTO , house 
$9950 , 4br , 94301 , PALO ALTO , house 
$3600 , 2br , 94301 , PALO ALTO , house 
$8800 , 5br , 94301 , PALO ALTO , house 
$8800 , 5br , 94301 , PALO ALTO , house 
$8800 , 5br , 94301 , PALO ALTO , house 
$8800 , 5br , 94301 , PALO ALTO , house 
$11000 , 4br , 94301 , PALO ALTO , house 
$6850 , 3br , 94301 , PALO ALTO , house 
$4195 , 2br , 94301 , PALO ALTO , house 
$12500 , 5br , 94301 , PALO ALTO , house 
$6350 , 3br , 94301 , PALO ALTO , house 
$1000 , 2br , 94303 , PALO ALTO , house 
$1000 , 2br , 94303 , PALO ALTO , house 
$1000 , 2br , 94303 , PALO ALTO , house 
$1000 , 2br , 94303 , PALO ALTO , house 
$1150 , 1br , 94303 , PALO ALTO , house 
$4500 , 4br , 94303 , PALO ALTO , house 
$5000 , 5br , 94303 , PALO ALTO , house 
$3395 , 3br , 94303 , PALO ALTO , house 
$3395 , 3br , 94303 , PALO ALTO , house 
$4995 , 3br , 94303 , PALO ALTO , house 
$5300 , 4br , 94303 , PALO ALTO , house 
$5300 , 4br , 94303 , PALO ALTO , house 
$5300 , 4br , 94303 , PALO ALTO , house 
$9300 , 6br , 94303 , PALO ALTO , house 
$5175 , 3br , 94303 , PALO ALTO , house 
$2900 , 2br , 94303 , PALO ALTO , house 
$5500 , 3br , 94303 , PALO ALTO , house 
$6000 , 5br , 94303 , PALO ALTO , house 
$6600 , 3br , 94303 , PALO ALTO , house 
$6200 , 4br , 94303 , PALO ALTO , house 
$4900 , 4br , 94303 , PALO ALTO , house 
$15000 , 5br , 94303 , PALO ALTO , house 
$6600 , 3br , 94303 , PALO ALTO , house 
$3800 , 2br , 94303 , PALO ALTO , house 
$4 , 4br , 94303 , PALO ALTO , house 
$4800 , 4br , 94303 , PALO ALTO , house 
$6500 , 3br , 94303 , PALO ALTO , house 
$4500 , 3br , 94303 , PALO ALTO , house 
$2695 , 2br , 94303 , PALO ALTO , house 
$2695 , 2br , 94303 , PALO ALTO , house 
$5380 , 3br , 94303 , PALO ALTO , house 
$5200 , 4br , 94303 , PALO ALTO , house 
$10500 , 5br , 94303 , PALO ALTO , house 
$4700 , 4br , 94303 , PALO ALTO , house 
$4100 , 2br , 94303 , PALO ALTO , house 
$6200 , 3br , 94303 , PALO ALTO , house 
$6950 , 4br , 94303 , PALO ALTO , house 
$2750 , 2br , 94303 , PALO ALTO , house 
$1000 , 2br , 94303 , PALO ALTO , house 
$6300 , 3br , 94303 , PALO ALTO , house 
$3600 , 3br , 94303 , PALO ALTO , house 
$3600 , 3br , 94303 , PALO ALTO , house 
$3900 , 3br , 94303 , PALO ALTO , house 
$2700 , 2br , 94303 , PALO ALTO , house 
$2000 , 1br , 94304 , PALO ALTO , house 
$2750 , 1br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$10500 , 5br , 94306 , PALO ALTO , house 
$900 , 3br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$6200 , 3br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$4100 , 3br , 94306 , PALO ALTO , house 
$4100 , 3br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$6500 , 3br , 94306 , PALO ALTO , house 
$5900 , 3br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$4000 , 2br , 94306 , PALO ALTO , house 
$1500 , 3br , 94306 , PALO ALTO , house 
$1500 , 3br , 94306 , PALO ALTO , house 
$1500 , 3br , 94306 , PALO ALTO , house 
$4750 , 2br , 94306 , PALO ALTO , house 
$7500 , 4br , 94306 , PALO ALTO , house 
$3850 , 2br , 94306 , PALO ALTO , house 
$5600 , 3br , 94306 , PALO ALTO , house 
$1150 , 1br , 94306 , PALO ALTO , house 
$5900 , 3br , 94306 , PALO ALTO , house 
$4750 , 3br , 94306 , PALO ALTO , house 
$5700 , 3br , 94306 , PALO ALTO , house 
$6200 , 3br , 94306 , PALO ALTO , house 
$4500 , 2br , 94306 , PALO ALTO , house 
$6600 , 4br , 94306 , PALO ALTO , house 
$5000 , 4br , 94306 , PALO ALTO , house 
$4700 , 2br , 94306 , PALO ALTO , house 
$4750 , 3br , 94306 , PALO ALTO , house 
$5900 , 4br , 94306 , PALO ALTO , house 
$4850 , 3br , 94306 , PALO ALTO , house 
$4400 , 3br , 94306 , PALO ALTO , house 
$1000 , 3br , 94306 , PALO ALTO , house 
$1000 , 3br , 94306 , PALO ALTO , house 
$1000 , 3br , 94306 , PALO ALTO , house 
$5000 , 2br , 94401 , SAN MATEO , house 
$2850 , 2br , 94401 , SAN MATEO , house 
$800 , 2br , 94401 , SAN MATEO , house 
$3650 , 3br , 94401 , SAN MATEO , house 
$3850 , 3br , 94401 , SAN MATEO , house 
$3600 , 3br , 94401 , SAN MATEO , house 
$5250 , 4br , 94402 , SAN MATEO , house 
$5800 , 3br , 94402 , SAN MATEO , house 
$5800 , 3br , 94402 , SAN MATEO , house 
$5695 , 4br , 94402 , SAN MATEO , house 
$11500 , 5br , 94402 , SAN MATEO , house 
$8900 , 4br , 94402 , SAN MATEO , house 
$5750 , 3br , 94402 , SAN MATEO , house 
$7200 , 5br , 94402 , SAN MATEO , house 
$6500 , 3br , 94402 , SAN MATEO , house 
$5400 , 4br , 94404 , SAN MATEO , house 
$5500 , 4br , 94404 , SAN MATEO , house 
$4950 , 4br , 94404 , SAN MATEO , house 
$4150 , 3br , 94404 , SAN MATEO , house 
$5000 , 5br , 94404 , SAN MATEO , house 
$4800 , 4br , 94404 , SAN MATEO , house 
$5700 , 3br , 94404 , SAN MATEO , house 
$5700 , 3br , 94404 , SAN MATEO , house 
$5700 , 3br , 94404 , SAN MATEO , house 
$5700 , 3br , 94404 , SAN MATEO , house 
$5750 , 3br , 94403 , SAN MATEO , house 
$3 , 2br , 94403 , SAN MATEO , house 
$3750 , 2br , 94403 , SAN MATEO , house 
$4500 , 3br , 94403 , SAN MATEO , house 
$2850 , 2br , 94403 , SAN MATEO , house 
$2288000 , 3br , 94403 , SAN MATEO , house 
$4750 , 3br , 94403 , SAN MATEO , house 
$3100 , 1br , 94403 , SAN MATEO , house 
$4500 , 3br , 94403 , SAN MATEO , house 
$4950 , 3br , 94403 , SAN MATEO , house 
$5695 , 4br , 94403 , SAN MATEO , house 
$5900 , 3br , 94403 , SAN MATEO , house 
$3700 , 3br , 94403 , SAN MATEO , house 
$3700 , 3br , 94403 , SAN MATEO , house 
$3700 , 3br , 94403 , SAN MATEO , house 
$5000 , 4br , 94403 , SAN MATEO , house 
$2800 , 4br , 94510 , BENICIA , house 
$4150 , 4br , 94510 , BENICIA , house 
$4150 , 4br , 94510 , BENICIA , house 
$3500 , 4br , 94510 , BENICIA , house 
$2895 , 3br , 94510 , BENICIA , house 
$3100 , 4br , 94510 , BENICIA , house 
$3300 , 4br , 94510 , BENICIA , house 
$2950 , 3br , 94510 , BENICIA , house 
$2500 , 4br , 94510 , BENICIA , house 
$2800 , 3br , 94510 , BENICIA , house 
$2800 , 3br , 94510 , BENICIA , house 
$2200 , 1br , 94510 , BENICIA , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4000 , 4br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4350 , 2br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4995 , 5br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$4350 , 2br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$6850 , 6br , 94608 , EMERYVILLE , house 
$7000 , 6br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$2495 , 2br , 94608 , EMERYVILLE , house 
$5250 , 4br , 94556 , MORAGA , house 
$5975 , 5br , 94556 , MORAGA , house 
$3300 , 3br , 94556 , MORAGA , house 
$4500 , 3br , 94556 , MORAGA , house 
$3650 , 3br , 94556 , MORAGA , house 
$5250 , 4br , 94556 , MORAGA , house 
$3200 , 2br , 94530 , EL CERRITO , house 
$3800 , 4br , 94530 , EL CERRITO , house 
$1700 , 1br , 94530 , EL CERRITO , house 
$3995 , 3br , 94530 , EL CERRITO , house 
$3995 , 3br , 94530 , EL CERRITO , house 
$951 , 1br , 94530 , EL CERRITO , house 
$3500 , 3br , 94530 , EL CERRITO , house 
$3500 , 2br , 94530 , EL CERRITO , house 
$6995 , 2br , 94103 , SAN FRANCISCO , house 
$8500 , 3br , 94103 , SAN FRANCISCO , house 
$18500 , 7br , 94109 , SAN FRANCISCO , house 
$9995 , 4br , 94109 , SAN FRANCISCO , house 
$15000 , 3br , 94109 , SAN FRANCISCO , house 
$4100 , 3br , 94109 , SAN FRANCISCO , house 
$5000 , 3br , 94109 , SAN FRANCISCO , house 
$8000 , 4br , 94109 , SAN FRANCISCO , house 
$12500 , 4br , 94109 , SAN FRANCISCO , house 
$2895 , 1br , 94109 , SAN FRANCISCO , house 
$7900 , 3br , 94109 , SAN FRANCISCO , house 
$15000 , 5br , 94115 , SAN FRANCISCO , house 
$9000 , 3br , 94115 , SAN FRANCISCO , house 
$25000 , 5br , 94115 , SAN FRANCISCO , house 
$6600 , 4br , 94118 , SAN FRANCISCO , house 
$8750 , 4br , 94118 , SAN FRANCISCO , house 
$15000 , 3br , 94118 , SAN FRANCISCO , house 
$6600 , 4br , 94118 , SAN FRANCISCO , house 
$7600 , 4br , 94118 , SAN FRANCISCO , house 
$8950 , 3br , 94118 , SAN FRANCISCO , house 
$5700 , 3br , 94118 , SAN FRANCISCO , house 
$7600 , 4br , 94118 , SAN FRANCISCO , house 
$6500 , 3br , 94118 , SAN FRANCISCO , house 
$8950 , 3br , 94118 , SAN FRANCISCO , house 
